gamma,0.3,0.35,0.4,0.45,0.5,0.6,0.7,0.8,0.85,0.9
0.0,0.7275631274718588,0.7272208700943108,0.7269166413142684,0.7271828414968057,0.7277532704593854,0.7298828719196836,0.7325068451475509,0.7344843322178278,0.7352829327654397,0.7370702768481899
0.5,0.7270307271067843,0.7274870702768482,0.7285898996045026,0.728970185579556,0.7293124429571037,0.7315941588074232,0.7334575600851841,0.7360054761180408,0.7366899908731366,0.7379449345908122
1.0,0.7303392150897474,0.7309096440523274,0.7317843017949498,0.732506845147551,0.7334195314876787,0.7337998174627318,0.7345223608153332,0.736385762093094,0.7376026772132644,0.7384393063583815
2.0,0.7361195619105567,0.7360054761180407,0.7360054761180408,0.7362336477030726,0.7364618192881046,0.7331913599026467,0.7379829631883177,0.733913903255248,0.7337617888652267,0.7342181320352905
