gamma,0.5,0.6,0.7,0.8,0.85,0.9
0.0,0.4642857142857143,0.4074074074074074,0.3953488372093023,0.3458646616541353,0.3163841807909605,0.24583333333333332
0.5,0.47058823529411764,0.40350877192982454,0.36904761904761907,0.35714285714285715,0.3,0.24701195219123506
1.0,0.48484848484848486,0.38333333333333336,0.37894736842105264,0.3464052287581699,0.29207920792079206,0.25
2.0,0.36363636363636365,0.391304347826087,0.4,0.35064935064935066,0.29245283018867924,0.2375886524822695
