epoch,lr,train_loss,train_auc,val_loss,val_auc,val_pred_mean,val_pred_std,val_pred_range,val_pos_mean,val_neg_mean,val_class_sep
26,0.0001,0.6931674020332202,0.5931144493569133,0.6931537304605756,0.47696752889378097,0.5000041723251343,1.042979988596926e-06,6.318092346191406e-06,0.5000042915344238,0.5000041723251343,1.1920928955078125e-07
27,0.0001,0.6931653885464919,0.5928420052616193,0.6931530237197876,0.47853604843148045,0.5000037550926208,9.265831408811209e-07,5.602836608886719e-06,0.5000037550926208,0.5000036954879761,5.960464477539063e-08
28,0.0001,0.6931635721733695,0.5928968899201014,0.6931524447032383,0.47872867363786464,0.5000033378601074,8.254622798631317e-07,4.947185516357422e-06,0.500003457069397,0.5000033378601074,1.1920928955078125e-07
29,0.0001,0.6931619262486174,0.5925190916398714,0.6931518997464862,0.4791964777105119,0.5000030398368835,7.386169613710081e-07,4.470348358154297e-06,0.5000030398368835,0.5000030398368835,0.0
30,0.0001,0.6931607388613517,0.5920534474568839,0.693151456969125,0.4765547605943864,0.5000027418136597,6.63140326651046e-07,3.993511199951172e-06,0.5000028014183044,0.5000027418136597,5.960464477539063e-08
31,0.0001,0.6931592968472263,0.5920412677823249,0.69315105676651,0.47633461750137596,0.5000025033950806,5.977537398393906e-07,3.635883331298828e-06,0.5000025033950806,0.5000025033950806,0.0
32,0.0001,0.6931585345351905,0.5913220579996104,0.6931507076535907,0.48068244358833245,0.5000022053718567,5.432466423371807e-07,3.2782554626464844e-06,0.5000022649765015,0.5000022649765015,0.0
33,0.0001,0.6931576232115427,0.5916825002435936,0.6931504011154175,0.48013208585580625,0.5000020861625671,4.911681799057988e-07,2.9206275939941406e-06,0.5000020861625671,0.5000020265579224,5.960464477539063e-08
34,0.0001,0.6931566894054413,0.5917610591444997,0.6931501201220921,0.477600440286186,0.500001847743988,4.4493719997262815e-07,2.682209014892578e-06,0.5000019669532776,0.500001847743988,1.1920928955078125e-07
35,0.0001,0.6931558512804801,0.5916367503410308,0.6931498646736145,0.4773527793065493,0.5000017285346985,4.029309934594494e-07,2.384185791015625e-06,0.5000017881393433,0.5000017285346985,5.960464477539063e-08
36,0.0001,0.6931551731469339,0.5911467468089253,0.6931496432849339,0.4819482663731425,0.5000016093254089,3.6898111943628464e-07,2.1457672119140625e-06,0.5000016689300537,0.5000015497207642,1.1920928955078125e-07
37,0.0001,0.6931546027200264,0.5908499433645132,0.6931494474411011,0.4800220143093011,0.5000014305114746,3.3571416224731365e-07,1.9669532775878906e-06,0.5000015497207642,0.5000014901161194,5.960464477539063e-08
38,0.0001,0.6931540652325279,0.5910648384975153,0.6931492515972683,0.4789212988442487,0.5000013113021851,3.088422033670213e-07,1.8477439880371094e-06,0.5000014305114746,0.5000013113021851,1.1920928955078125e-07
39,0.0001,0.6931534461807787,0.5906835385608497,0.6931490812982831,0.47283984589983485,0.5000011920928955,2.8692275577668624e-07,1.6689300537109375e-06,0.5000013113021851,0.5000011920928955,1.1920928955078125e-07
40,0.0001,0.693153040450916,0.5913750395839422,0.6931489365441459,0.4794166208035224,0.5000011324882507,2.582088143299188e-07,1.5497207641601562e-06,0.5000011920928955,0.5000011324882507,5.960464477539063e-08
41,0.0001,0.6931526817773518,0.5901149000048718,0.693148808819907,0.4888277380297193,0.5000010132789612,2.388742927905696e-07,1.430511474609375e-06,0.500001072883606,0.5000010132789612,5.960464477539063e-08
42,0.0001,0.6931522153971488,0.5897428870700575,0.6931486640657697,0.49397358282883874,0.5000010132789612,2.2005649213951983e-07,1.2516975402832031e-06,0.5000009536743164,0.5000010132789612,-5.960464477539063e-08
43,0.0001,0.6931518739775607,0.5898766351213095,0.6931485448564801,0.4928728673637865,0.5000009536743164,2.0826358593240002e-07,1.1920928955078125e-06,0.5000008940696716,0.5000008940696716,0.0
44,0.0001,0.6931515618374473,0.5899054096024554,0.6931484597069877,0.4882773802971931,0.5000008940696716,1.9569981191125407e-07,1.1324882507324219e-06,0.5000007748603821,0.5000008344650269,-5.960464477539063e-08
45,0.0001,0.693151198981101,0.5890977449332554,0.6931483660425458,0.4801320858558063,0.5000007748603821,1.7362518178742903e-07,1.0132789611816406e-06,0.5000006556510925,0.5000007748603821,-1.1920928955078125e-07
46,0.0001,0.6931509704966294,0.5904127691708078,0.6931482979229519,0.4789212988442488,0.5000007152557373,1.6136021940837963e-07,9.5367431640625e-07,0.5000006556510925,0.5000007152557373,-5.960464477539063e-08
47,0.0001,0.693150702275728,0.5892313407385753,0.6931482212884086,0.4889653274628509,0.5000005960464478,1.6344365860732069e-07,8.344650268554688e-07,0.5000005960464478,0.5000005960464478,0.0
48,0.0001,0.6931504486945638,0.5880236498830751,0.6931481446538653,0.47542652724270784,0.500000536441803,1.6175913231109007e-07,8.344650268554688e-07,0.5000005960464478,0.5000005960464478,0.0
49,0.0001,0.6931502892259966,0.5898155083796162,0.6931480509894234,0.4864336818932306,0.500000536441803,1.3264384790545591e-07,7.152557373046875e-07,0.5000004768371582,0.500000536441803,-5.960464477539063e-08
