epoch,lr,train_loss,train_auc,val_loss,val_auc,val_pred_mean,val_pred_std,val_pred_range,val_pos_mean,val_neg_mean,val_class_sep
19,0.0001,0.6931671160354949,0.6011760237016466,0.6931539263044085,0.5230875068794717,0.5000043511390686,8.803311857263907e-07,4.5299530029296875e-06,0.5000045299530029,0.5000042915344238,2.384185791015625e-07
20,0.0001,0.6931649901364979,0.6012811495176847,0.6931532025337219,0.5225096312603192,0.5000038743019104,7.840023954486242e-07,4.0531158447265625e-06,0.5000040531158447,0.5000038743019104,1.7881393432617188e-07
21,0.0001,0.6931630681481278,0.6012334204180063,0.6931526235171727,0.5245734727572923,0.5000035166740417,7.044287144708505e-07,3.6954879760742188e-06,0.5000036954879761,0.500003457069397,2.384185791015625e-07
22,0.0001,0.6931616590734113,0.6012998757673196,0.6931520870753697,0.5243808475509081,0.5000031590461731,6.321167234091263e-07,3.337860107421875e-06,0.5000032782554626,0.5000031590461731,1.1920928955078125e-07
23,0.0001,0.6931603822791785,0.6015817591103965,0.6931516528129578,0.52168409466153,0.5000028610229492,5.698445875168545e-07,3.039836883544922e-06,0.500002920627594,0.500002920627594,0.0
24,0.0001,0.6931592069174114,0.601480515565624,0.6931512015206474,0.5243258117776555,0.5000026226043701,5.152775770511653e-07,2.7418136596679688e-06,0.5000026822090149,0.5000025629997253,1.1920928955078125e-07
25,0.0001,0.6931581596533457,0.6014099495761474,0.6931508524077279,0.5251238304898185,0.5000023245811462,4.718866364328278e-07,2.562999725341797e-06,0.5000025033950806,0.500002384185791,1.1920928955078125e-07
26,0.0001,0.6931573523764025,0.601213552323882,0.6931505458695548,0.5269400110071547,0.5000022053718567,4.2712653680609947e-07,2.3245811462402344e-06,0.5000022649765015,0.5000021457672119,1.1920928955078125e-07
27,0.0001,0.6931564384385159,0.600795256625743,0.6931502733911786,0.5252063841496973,0.5000020265579224,3.901007517015387e-07,2.1457672119140625e-06,0.5000020861625671,0.5000020265579224,5.960464477539063e-08
28,0.0001,0.6931556881519786,0.6008497606693949,0.6931500094277518,0.5244909190974134,0.5000017881393433,3.574250797555578e-07,1.9669532775878906e-06,0.5000019669532776,0.5000017881393433,1.7881393432617188e-07
29,0.0001,0.6931550753744025,0.6010389262398909,0.6931497710091727,0.5240506329113924,0.5000016689300537,3.237671819533716e-07,1.7881393432617188e-06,0.5000017881393433,0.5000016689300537,1.1920928955078125e-07
