epoch,lr,train_loss,train_auc,val_loss,val_auc,val_pred_mean,val_pred_std,val_pred_range,val_pos_mean,val_neg_mean,val_class_sep
29,1.4644660940672627e-05,0.6931608136285815,0.5987424486017734,0.6931512015206474,0.4781507980187122,0.5000025629997253,6.167512083266047e-07,3.635883331298828e-06,0.5000026822090149,0.5000026226043701,5.960464477539063e-08
30,9.549150281252633e-06,0.6931604669805158,0.5984732016710513,0.6931510993412563,0.47702256466703363,0.5000025033950806,6.019171792104316e-07,3.516674041748047e-06,0.5000025629997253,0.5000025629997253,0.0
31,5.449673790581611e-06,0.6931603048977099,0.5988825909821688,0.69315105676651,0.47721518987341766,0.5000025033950806,5.930247652941034e-07,3.516674041748047e-06,0.5000025629997253,0.5000024437904358,1.1920928955078125e-07
32,2.4471741852423237e-06,0.6931601626831189,0.598638997490987,0.6931510141917637,0.47746285085305445,0.5000025033950806,5.870857080481073e-07,3.4570693969726562e-06,0.5000025033950806,0.5000024437904358,5.960464477539063e-08
33,6.15582970243117e-07,0.6931600968043009,0.5985782513641237,0.6931509886469159,0.47649972482113373,0.5000024437904358,5.837210323988984e-07,3.3974647521972656e-06,0.5000025033950806,0.5000024437904358,5.960464477539063e-08
34,0.0001,0.6931599953718353,0.5985121766296404,0.6931509886469159,0.4764722069345074,0.5000024437904358,5.828508733429771e-07,3.3974647521972656e-06,0.5000025033950806,0.5000024437904358,5.960464477539063e-08
35,9.98458666866564e-05,0.693159036991889,0.5982231377277598,0.6931503585406712,0.4765822784810127,0.5000020265579224,4.817619014829688e-07,2.8014183044433594e-06,0.5000021457672119,0.5000020265579224,1.1920928955078125e-07
36,9.938441702975689e-05,0.6931570804955667,0.5982282379664816,0.6931498646736145,0.4735002751788662,0.5000017285346985,4.0133832612809783e-07,2.3245811462402344e-06,0.500001847743988,0.5000017285346985,1.1920928955078125e-07
37,9.861849601988383e-05,0.6931556792635667,0.5973748995176849,0.6931494729859489,0.47947165657677493,0.5000014305114746,3.4943582249979954e-07,1.9669532775878906e-06,0.5000015497207642,0.5000014901161194,5.960464477539063e-08
38,9.755282581475769e-05,0.6931546340908921,0.5974233898470234,0.6931491579328265,0.47619702806824443,0.5000012516975403,3.0237063697313715e-07,1.7285346984863281e-06,0.5000013709068298,0.5000012516975403,1.1920928955078125e-07
39,9.619397662556435e-05,0.6931537504781756,0.5977806349264346,0.6931489024843488,0.4718492019812878,0.5000011324882507,2.592829559944221e-07,1.4901161193847656e-06,0.5000011324882507,0.500001072883606,5.960464477539063e-08
40,9.45503262094184e-05,0.6931530430651548,0.5974698248562799,0.6931486981255668,0.48035222894881674,0.5000010132789612,2.263902132426665e-07,1.3113021850585938e-06,0.5000008940696716,0.5000010132789612,-1.1920928955078125e-07
41,9.263200821770461e-05,0.6931524036223429,0.5968294784663353,0.6931485533714294,0.48040726472206935,0.5000008940696716,2.035886268458853e-07,1.1324882507324219e-06,0.5000008344650269,0.5000009536743164,-1.1920928955078125e-07
42,9.045084971874738e-05,0.6931518797288861,0.596820572079314,0.6931484001023429,0.4843973582828839,0.5000007748603821,1.846651542791733e-07,1.0132789611816406e-06,0.5000007748603821,0.5000007748603821,0.0
43,8.802029828000156e-05,0.6931514034145757,0.5966091786027476,0.693148306437901,0.4824435883324161,0.5000007152557373,1.6750877307458722e-07,9.5367431640625e-07,0.5000006556510925,0.5000007152557373,-5.960464477539063e-08
44,8.535533905932738e-05,0.6931510740204861,0.5964637076147327,0.6931481872286115,0.47949917446340123,0.5000005960464478,1.6656831292038987e-07,8.344650268554688e-07,0.5000005960464478,0.5000005960464478,0.0
45,8.247240241650919e-05,0.6931507707687846,0.5969904785394134,0.693148102079119,0.47820583379196474,0.5000005960464478,1.3762176820364402e-07,7.748603820800781e-07,0.500000536441803,0.500000536441803,0.0
46,7.938926261462366e-05,0.6931504764054951,0.5946329502825684,0.6931480169296265,0.4875343973582829,0.500000536441803,1.2658382786412403e-07,6.556510925292969e-07,0.5000004768371582,0.500000536441803,-5.960464477539063e-08
47,7.612492823579745e-05,0.6931501836107489,0.5956076287391601,0.6931479573249817,0.4808200330214639,0.500000536441803,1.1392225474082807e-07,6.556510925292969e-07,0.5000004768371582,0.500000536441803,-5.960464477539063e-08
48,7.269952498697734e-05,0.6931500162994653,0.5966556897349703,0.6931478636605399,0.48841496973032467,0.5000004768371582,1.0382187554114353e-07,5.960464477539062e-07,0.5000004172325134,0.5000004768371582,-5.960464477539063e-08
49,6.91341716182545e-05,0.6931497967034056,0.5941525382441781,0.6931478381156921,0.4798293891029169,0.5000004768371582,9.917875587461822e-08,5.364418029785156e-07,0.5000004172325134,0.5000004768371582,-5.960464477539063e-08
