epoch,lr,train_loss,train_auc,val_loss,val_auc,val_pred_mean,val_pred_std,val_pred_range,val_pos_mean,val_neg_mean,val_class_sep
13,1e-05,0.6944901132792757,0.611881653147228,0.6937614509037563,0.4845349477160154,0.5003864765167236,0.00010237614333163947,0.0006284117698669434,0.5003827810287476,0.5003869533538818,-4.172325134277344e-06
14,1e-05,0.6942840521795708,0.6118337718016175,0.6936698811394828,0.48516785910842053,0.5003288984298706,8.60260333865881e-05,0.0005270838737487793,0.5003256797790527,0.5003292560577393,-3.5762786865234375e-06
15,1e-05,0.69413812380088,0.6118950507892429,0.6935965929712568,0.48500275178866264,0.5002828240394592,7.327949424507096e-05,0.0004477500915527344,0.5002801418304443,0.5002830624580383,-2.9206275939941406e-06
16,1e-05,0.6940078301387921,0.6118382630566112,0.6935363752501351,0.48425976884975236,0.5002449154853821,6.280675734160468e-05,0.0003827810287475586,0.5002425909042358,0.5002451539039612,-2.562999725341797e-06
17,1e-05,0.6939115864143037,0.611758790680113,0.6934867330959865,0.48392955421023665,0.5002136826515198,5.42942107131239e-05,0.00033015012741088867,0.5002115368843079,0.5002139210700989,-2.384185791015625e-06
18,1e-05,0.6938168809079287,0.6117610743690929,0.6934452908379691,0.48489268024215737,0.5001875758171082,4.7235713282134384e-05,0.00028628110885620117,0.5001857876777649,0.5001878142356873,-2.0265579223632812e-06
19,1e-05,0.6937482466823176,0.6116552634463608,0.6934103795460292,0.48503026967528895,0.5001656413078308,4.1469509596936405e-05,0.0002505183219909668,0.5001639723777771,0.5001658201217651,-1.8477439880371094e-06
20,1e-05,0.6936840373173094,0.6116200185131053,0.6933805857385907,0.4851128233351678,0.5001468658447266,3.654987085610628e-05,0.0002200007438659668,0.5001454949378967,0.5001470446586609,-1.5497207641601562e-06
21,1e-05,0.6936314581779012,0.6115141314674072,0.6933549727712359,0.4845899834892681,0.5001307129859924,3.226621629437432e-05,0.00019353628158569336,0.5001294612884521,0.5001308917999268,-1.430511474609375e-06
22,1e-05,0.6935777951750839,0.6114976127837863,0.693333089351654,0.484314804623005,0.5001170039176941,2.870078787964303e-05,0.00017154216766357422,0.5001158118247986,0.5001171231269836,-1.3113021850585938e-06
23,1e-05,0.693537422962356,0.6114182165302543,0.6933141435895648,0.48414969730324714,0.5001050233840942,2.565698559919838e-05,0.00015282630920410156,0.5001040101051331,0.5001052021980286,-1.1920928955078125e-06
24,1e-05,0.6935054032426131,0.6113737607181136,0.6932973946843829,0.4845624656026417,0.500094473361969,2.2912952772458084e-05,0.00013595819473266602,0.5000935792922974,0.5000945925712585,-1.0132789611816406e-06
25,1e-05,0.693475661047718,0.611289568717724,0.6932826127324786,0.48549807374793624,0.5000852346420288,2.0531213522190228e-05,0.00012135505676269531,0.5000844597816467,0.5000852942466736,-8.344650268554688e-07
26,1e-05,0.6934434761080825,0.6112180131296892,0.6932697125843593,0.4862410566868465,0.5000770688056946,1.8454613382345997e-05,0.0001087188720703125,0.5000763535499573,0.5000771880149841,-8.344650268554688e-07
27,1e-05,0.6934160966622201,0.6111069497223034,0.6932583110673087,0.48626857457347283,0.5000699162483215,1.6634769053780474e-05,9.757280349731445e-05,0.5000691413879395,0.5000700354576111,-8.940696716308594e-07
28,1e-05,0.6933937182551936,0.6110434631686641,0.6932482634271894,0.48607594936708864,0.5000635981559753,1.5074171642481815e-05,8.815526962280273e-05,0.5000630021095276,0.5000636577606201,-6.556510925292969e-07
29,1e-05,0.6933754269491162,0.6109721359495275,0.693239186491285,0.4862685745734727,0.5000579357147217,1.3647627383761574e-05,7.94529914855957e-05,0.5000573396682739,0.5000579357147217,-5.960464477539062e-07
